,Astro,Endo,Excitatory L2/3,Excitatory L4,Excitatory L5,Excitatory L6,Inhibitory Other,Inhibitory Pvalb,Inhibitory Sst,Inhibitory Vip,Micro,Neuron Other,Olig,Other,Smc
137,0.08247881,0.014265077,0.21550815,9.188356e-06,0.052552648,0.37093395,0.02677181,0.06307608,4.650406e-07,0.021213712,0.015575002,0.01850367,0.005258862,0.012372973,0.10147963
138,0.1292074,0.011348619,0.12809543,0.053998202,0.26318818,0.1527401,0.03116559,0.02717191,2.0385999e-06,0.029264774,0.016807705,0.000166288,0.0055548567,0.013082691,0.1382062
139,0.11862399,0.04940705,0.30712888,2.389586e-06,0.18132816,9.883403e-05,0.08103335,0.15818006,4.2133487e-07,0.0003452366,7.624987e-05,0.00456245,0.012823271,0.0014276116,0.08496206
140,0.08387115,3.3004549e-06,0.071406305,1.1186022e-05,0.41709155,0.00041210395,0.07745454,0.17071545,6.9793026e-07,3.7610343e-06,0.033031005,1.9787256e-05,0.024934694,0.0015894615,0.119455166
141,0.1562001,1.1476356e-05,0.119491085,0.08557819,0.32730576,0.023316119,0.10336725,0.022396553,0.010694587,0.013726278,1.3967302e-05,0.0068255854,1.2204819e-07,5.939923e-06,0.13106701
142,0.20595859,0.043832537,0.06357832,0.25420672,0.20410858,3.0686875e-05,0.00076814974,0.04474365,0.0018801987,0.025684299,0.029979402,0.017065221,0.014539705,0.005267602,0.08835634
143,0.1314733,0.015727807,0.24610795,0.28176168,0.13853034,0.015501126,0.021896306,4.354533e-06,3.158911e-07,0.013681633,0.03296105,4.8817824e-06,0.004547319,0.006586977,0.09121491
144,0.18401313,0.011003957,0.17415579,0.18015307,0.049205344,0.1327439,0.009360472,0.054694824,5.0544986e-07,0.07601712,0.021593142,2.8769302e-05,0.00673316,0.0067579467,0.093538806
145,0.1477264,0.02540442,0.19035825,0.14353177,0.12948681,0.07843155,0.04721783,7.668148e-06,0.002891889,0.0750268,0.023319246,0.006983584,0.0027796112,0.009024117,0.11781017
146,0.13873795,0.07265738,0.26970777,0.15185773,0.0071192416,0.050890505,0.041654266,0.05545669,0.008197243,0.09260862,0.020530976,4.603172e-06,0.0028822264,0.0038363317,0.083858445
147,0.20667593,0.041485805,0.17557378,0.0925929,5.5395278e-05,0.16687603,0.06934041,0.023068221,0.003925256,0.09563046,0.013221807,0.00016004364,0.002914406,0.00027658447,0.10820286
148,0.086282514,0.14001252,0.29222882,0.13977765,0.00044197094,0.045213345,2.0144727e-05,0.044734336,1.0164925e-06,0.09880146,1.6907654e-05,0.05259467,0.003950329,0.001433062,0.09449126
149,0.28373522,0.11979622,1.2262134e-05,1.0270593e-05,5.7121374e-06,0.2577888,0.00053223525,0.054988876,0.031240713,0.14031577,2.3703218e-05,0.043033578,4.51466e-07,2.4872459e-06,0.06851365
150,0.3937508,0.055735286,0.012580833,0.061432693,0.00012235605,0.018469986,5.3567337e-06,0.0025477135,4.2976217e-07,0.068697505,0.0056855567,0.00023887807,0.0009481108,0.3079733,0.071811244
151,0.37939414,0.049421955,0.059066817,1.1882081e-05,0.008453656,0.019956477,3.507437e-06,0.044069085,0.044716388,0.024088452,0.017692989,4.201436e-06,0.20744623,0.03580947,0.109864704
152,0.3694336,0.039611723,0.047728278,6.407644e-05,0.013275947,9.830978e-06,4.6937744e-06,8.030961e-06,0.00741525,0.00042744767,0.011199215,0.08442841,0.29516858,0.016151,0.11507393
153,0.08630978,0.035940666,8.257005e-06,0.020157551,8.029299e-06,0.01195926,0.03237111,0.0267861,6.8949157e-07,0.02179406,0.058968067,0.07201288,0.440164,0.008443415,0.18507604
154,0.10802043,0.035876226,0.10651487,3.1537438e-06,0.20326157,0.25053468,4.7761678e-06,0.015971104,0.001676302,0.024631163,0.03432236,0.036175586,0.05653211,0.0018095284,0.12466605
155,0.06721649,0.012751607,0.09409918,1.7672319e-05,0.19344525,0.26460323,0.08199916,0.13796763,0.038720883,0.009774385,0.00082251034,0.01808135,2.7683063e-06,0.00059897493,0.079899006
156,0.08932057,4.8001416e-06,0.13936274,5.397453e-06,0.24070626,0.31904158,0.05146102,0.01290603,6.009329e-07,0.007074208,0.012789857,0.009998422,2.8532857e-06,0.012700449,0.104625106
157,0.16183308,3.2385683e-06,0.17794628,1.828102e-05,0.12332381,0.00018835656,0.11995862,0.27589273,0.018073253,6.1423205e-05,0.010504371,0.016831147,0.009088276,0.005753788,0.08052325
158,0.38658127,0.039936803,5.868181e-06,5.3906074e-06,0.31973445,0.12042234,0.00022161326,0.046589736,6.7698414e-07,9.602993e-05,0.0047297063,0.011313068,0.011357402,0.00039388397,0.058611702
159,0.15723954,0.019348605,0.1476601,1.781224e-05,0.25795078,0.0072830818,0.11707568,0.06835205,0.041763112,0.021985108,0.016913751,0.03372947,3.0254926e-06,0.0036305282,0.10704727
160,0.1357497,0.077369355,0.21091574,0.03814909,0.26699388,8.3266415e-05,0.086354226,0.06583881,0.015290913,2.168199e-05,0.006147837,0.00028084154,0.0065393513,0.0074039763,0.0828613
161,0.16157934,0.02240132,0.13528359,0.31712744,0.04544044,0.046983723,3.178219e-06,0.068262935,0.001684214,0.0029001236,0.04092627,0.005040393,1.0655242e-07,0.0050555617,0.1473115
162,0.1568801,0.007421312,0.100691654,0.33527452,0.054046586,0.036121763,0.02805418,0.030175135,0.0105780065,0.047683258,0.031415273,0.00023830778,0.017337302,0.011967183,0.13211547
163,0.17127624,0.012872072,0.24967293,0.18380909,0.06417311,0.088026255,0.028136693,0.044123814,0.000842414,0.0291606,0.017255323,0.022790572,0.0013665172,0.007183827,0.07931036
164,0.21175359,1.8045857e-05,0.2536118,0.13640086,0.15605788,0.030158099,4.1215e-06,0.01649188,0.008673608,0.04362672,0.03113868,0.018648904,0.0018144503,4.206435e-07,0.09160102
165,0.09827558,0.045715734,0.1570947,0.09374413,0.13932039,0.08033596,0.0033104324,0.02807007,0.03250708,0.07707319,0.022244912,0.037151717,1.2282315e-07,0.006336208,0.1788197
166,0.0789449,0.050065972,0.24770665,0.072649986,0.018531471,0.10959117,0.0001543051,0.14519614,9.087327e-06,0.10488767,0.03274689,0.022081565,0.0007910125,0.007343321,0.10929994
167,0.14067872,0.034554742,0.25346047,0.059463818,0.00011710825,0.15014248,0.042092063,0.057857577,0.0024457045,0.062226072,0.026486946,0.025599072,1.9680652e-07,2.277546e-06,0.14487274
168,0.19795497,0.13958555,1.2904259e-05,0.042324338,0.047920182,0.09437619,0.104318365,3.8615394e-06,7.744034e-07,0.1933046,0.09393355,0.050732385,1.8239751e-07,1.4807883e-06,0.035530586
169,0.2559779,0.03099621,5.930023e-06,2.169659e-06,0.10929374,0.00020283423,1.7447575e-05,0.027605463,0.0026556517,0.06502024,0.05430353,0.015585973,0.0016083496,0.38595915,0.05076541
170,0.40529668,0.018914256,3.007157e-06,3.9390497e-06,0.077467605,7.638523e-06,0.10069412,0.0016026468,0.0074639237,0.04307666,0.03374298,0.04434965,0.12034498,0.019696107,0.1273358
171,0.24142614,0.0169591,8.9256955e-06,3.6513663e-06,0.08881751,1.2302427e-05,4.3357177e-06,0.010977654,9.736125e-07,0.06433321,0.031047694,0.006279711,0.4100492,3.4408386e-06,0.13007621
172,0.18482614,0.01779558,0.0076922686,0.000121296995,7.909713e-06,0.04516367,1.9182737e-06,3.3253777e-06,9.0079624e-07,0.000114609305,0.067038655,0.107405,0.33360276,0.0265248,0.20970124
173,0.12293621,0.01581032,0.00011861812,0.007530773,0.12146902,0.38765678,8.816037e-06,0.020012677,5.643333e-07,0.040480793,0.023122925,0.040275767,0.047232855,0.004349652,0.16899417
174,0.07064236,0.025452357,0.1269788,5.2924593e-06,0.26866943,0.28468698,0.04123639,0.001032859,5.027204e-07,1.16649435e-05,0.023929512,0.019286038,0.0036376952,0.019693406,0.114736654
175,0.21775721,0.039416377,0.16703738,1.4645911e-05,0.065849766,0.25902703,0.0005347876,0.039933108,5.7706285e-07,0.06868206,0.0017449312,0.012182785,0.0014150762,4.562176e-07,0.12640381
176,0.06533515,2.779678e-05,0.12463634,5.7109655e-06,4.2822183e-05,0.01827292,0.119360745,0.5106696,0.007867984,0.004245641,0.016902141,0.03721633,0.0014703708,2.744343e-07,0.09394624
177,0.046476096,1.2636755e-06,0.7220843,2.437664e-06,0.10930956,0.0011122308,0.021055905,0.038113613,6.3800104e-07,4.6129087e-05,1.2902656e-05,9.714191e-07,0.0005137325,0.0050920076,0.056178227
178,0.12563613,1.1912261e-06,0.45180118,3.7108232e-06,0.0418409,9.5663145e-06,0.0705129,0.0814283,0.1021192,0.033370838,0.012792343,1.605162e-06,0.016487464,0.018727442,0.045267187
179,0.09540117,0.012786253,0.18365803,0.06184569,0.22331522,0.00059403764,0.108292446,0.07981079,0.05524329,0.008845849,0.049785864,4.0452946e-06,0.0001305878,0.0077422475,0.11254452
180,0.15270579,0.00012614639,0.119956724,0.3082585,0.04421329,0.059017353,0.012695663,0.04734266,0.01498589,0.00014750379,0.04577314,0.022490447,0.0035129467,0.010006339,0.15876773
181,0.21719933,0.056606233,0.10069636,0.27434152,0.0001707464,0.07944606,0.03344243,0.045410078,7.341143e-07,0.025519624,0.035488874,0.010077862,1.1569633e-07,0.015933793,0.105666205
182,0.11817613,0.046554428,0.31878975,0.121228404,4.5393863e-05,0.17999277,0.017358622,0.022391498,0.0048337462,0.005578149,0.014814216,0.05911113,0.0014346624,0.0030730616,0.08661806
183,0.069195874,0.031179633,0.24436305,0.15031043,1.9891304e-05,0.11563041,0.03962859,0.03410366,1.1545623e-06,0.14505656,0.028858634,0.013648503,1.7582627e-07,0.006718149,0.12128536
184,0.11076736,0.0071862494,0.09315995,0.054687977,0.10401732,0.051362537,0.18243395,0.16293496,5.5945145e-07,0.0881672,0.02816123,0.009965697,1.0687078e-06,4.40795e-07,0.10715353
185,0.17039141,0.04138601,0.60266584,8.522272e-06,5.9310914e-06,1.7124343e-05,0.00010407859,6.085165e-06,1.6130775e-06,0.037784796,0.015455202,0.024435153,2.629233e-07,0.015807604,0.09193038
186,0.0815986,5.0349604e-06,0.0059357355,0.40088332,2.6172538e-05,0.17801657,6.1413825e-06,1.1074771e-05,1.9858799e-06,0.084895946,0.08819129,0.015550867,4.0850114e-07,1.4541567e-06,0.14487538
187,0.47908676,0.047140356,3.4564785e-06,6.6204426e-05,7.746846e-06,0.15142518,2.7238888e-05,5.72027e-06,3.8084875e-06,0.19800538,0.010505109,2.2834385e-05,0.0084240455,3.3286844e-06,0.10527286
188,0.14621456,0.0024187583,0.000118402844,0.021616898,1.2012066e-05,0.01750838,0.00011367689,1.9074345e-05,0.0050835637,0.03846076,3.3883302e-06,0.00010123298,2.1695334e-07,0.6647151,0.10361402
