"Vip","L5 NP CTX","L4/5 IT CTX","Sst","L5 IT CTX","Lamp5","L2/3 IT CTX-1","L5 PT CTX","L6 CT CTX","L6 IT CTX","L6b CTX"
0.00724869400649938,0.124514354196891,1.76060797574257e-06,0.119473716617483,0.0102094840050679,0.0182358176863252,1.30560541804166e-09,1.38132004543534e-09,0.425634863920316,0.206184925814147,0.08849638045837
0.00333278383964357,0.101520836934412,0.0147021726111866,0.078118909577677,0.0264896590624463,0.0346778870091143,0.0105115799213526,0.00194530457571955,0.429302932282837,0.21658782827902,0.0828101059065915
0.00936971056589246,0.0949152040590305,0.000492441156789161,0.205713275737982,0.0240516616197825,0.0519013711256577,8.23012147115251e-10,5.97126878139117e-11,0.351502389925697,0.194552069351465,0.0675018755749796
0.0171224754885898,0.0981017901434811,0.000141876435964907,0.12933503291253,0.0194760255157755,0.103344041466143,1.22248636969287e-06,6.57190091034574e-07,0.365548932034413,0.193587921012088,0.0733400253145531
0.0178943395105482,0.0985716291185688,0.0391402278221128,0.0827480218921596,0.0320474719713014,0.0475943838159582,0.00669992626170231,0.000553149835395316,0.374730843230897,0.225595985169143,0.0744240213722141
0.0135519500927611,0.0959584472950911,0.0944911604006572,0.051146087955485,0.0511272334153918,0.00203650966944979,0.0325332957371363,0.00264777881246143,0.338607557532179,0.250910492570698,0.0669894865186893
0.00339328784272914,0.0954218119504525,0.0452646108271034,0.0914857701201815,0.0337847172756521,0.0886993514244634,0.0392483829363523,0.0123004822749009,0.312961972937404,0.210177438365756,0.0672621740450055
4.72015443658141e-08,0.0707283903654917,0.0534263582865971,0.000116669960624306,0.0237820969242716,0.0370007809524338,0.252832924455313,0.129741554514961,0.228676307557188,0.149942902748871,0.0537519670327044
1.41863375194943e-05,0.112326170453336,0.0530250497181928,0.0585499151445753,0.0302507429360396,0.0538737358808663,0.0615002434244181,0.0281076090894022,0.317174167876424,0.209771745818375,0.0754064333208507
0.00529715018195398,0.115666162855491,0.0167707850822613,0.21281615957474,0.0365819903654689,0.0500382962384971,2.03081413638422e-12,7.51059050602406e-14,0.279460043789685,0.21857052527888,0.0647988866309175
0.00642273194962452,0.11720414737341,0.264303819406748,0.0679676268526061,0.0801341068734079,8.29336890693205e-07,4.47001275397334e-10,1.87929253491449e-09,0.218186380885456,0.195433718010844,0.0503466369847188
0.00325408073295182,0.119936946142204,0.240016526633311,0.0877575523546962,0.0738980035724958,1.02261393568995e-07,1.13780188101928e-13,5.15010036046991e-14,0.221935382716666,0.20286318523996,0.0503382203461559
0.00668545627241354,0.116797533174375,0.2779386316603,0.0589240778046869,0.0807197760408196,6.25231588566269e-07,6.68069704789579e-09,1.59780545785906e-08,0.208480187061594,0.200464216508782,0.0499894735866891
0.000232535684501665,0.0968495696197672,0.136892944031495,0.059125175368134,0.0389970246964632,0.0550886980946083,0.0920688321243311,0.0191213800622253,0.232970544217608,0.210400971798801,0.0582523243020666
0.0113435829342186,0.109254250098216,0.0891946371580262,0.104181565139401,0.0477358928613542,0.109696740367492,0.000318180175441636,0.000158532459317191,0.239093078848069,0.226788150333756,0.0622353896247075
0.00645988193120116,0.0925805600707055,0.0732194311662194,0.0291981616778668,0.0290119030824496,0.0440778462050067,0.164190132060582,0.0501075881026302,0.235770448655484,0.212148257034148,0.0632357900137067
0.000168420662395,0.0816162593492743,0.0682792257821093,0.0166011250586653,0.0274006207734748,0.0464353418177801,0.211361031556624,0.0697838288516145,0.213936896253031,0.206296580870499,0.0581206690245324
3.66861277912538e-06,0.0840576245097272,0.0572246341233726,0.0506698982645009,0.0221159735481297,0.0473672513585631,0.198031589017093,0.0531562545450807,0.217892909134134,0.209105724577315,0.0603744723093051
0.00219008556345216,0.0791688775026615,0.0513276262218829,0.020429076011953,0.0176133102836886,0.0452995477416671,0.237440858339116,0.0735612694360594,0.210654005796713,0.202784006358941,0.0595313367438648
0.0957060283652748,0.102218326135233,0.0302816344468902,0.0634696548332894,0.0164530882364511,0.0380275156225323,0.0855304655259003,0.0131500307582012,0.253467013283414,0.227828956269873,0.073867286522941
0.0077115705214709,0.135413160798514,0.0134338754926124,0.0937410578343503,0.0292567548777374,0.08226244631172,0.00106733392108374,0.000654616962138717,0.276670140128462,0.270455218464109,0.0893338246878009
1.90100437616446e-05,0.150999068576809,2.74389938152075e-17,0.0834505839323949,0.00100571842887704,1.53061352859734e-09,5.06561099630787e-35,2.39443875483024e-35,0.437205134398167,0.243739148133106,0.0835813349562713
2.0788496316528e-06,0.107809897063525,0.00278779751247341,0.128122180626193,7.71861249039881e-05,0.248281722395059,0.00856622271553653,0.00499826525580604,0.32994273606499,0.104296875509803,0.065115037882078
0.0076650484927698,0.0885739579051293,0.0926458797279358,0.056283874189352,0.0304713031067755,0.00164520002270892,0.0617690871564547,0.00126728854458665,0.352978439989083,0.251155524966829,0.0555443958983749
0.0170103349021448,0.109630400947628,0.118019378902535,0.0649081270964874,0.0332448214824649,7.1969496797644e-11,0.0010361519342232,6.84966699233371e-05,0.376499091321905,0.213144314174514,0.0664388824962051
0.00317416089148797,0.132248449771785,8.86833723144504e-06,0.114310703581423,0.0146592166907246,1.02396085952006e-10,1.92933892837181e-15,9.38527158952287e-15,0.433721445100645,0.213510314459062,0.0883668410652342
0.00113024928003505,0.129766229607122,2.72138290005774e-09,0.103472004740456,0.0111332015271021,9.28627000291678e-05,1.51084598894263e-17,6.83223520364414e-18,0.443123437874093,0.22077875603848,0.0905032555113001
0.013891532465489,0.114886569540636,3.59158708526531e-06,0.0903551882852283,0.0141111174941101,0.000169833302601775,2.82084642567647e-10,1.36823729895418e-10,0.468082118556473,0.206721377205414,0.091778671144054
2.84058490491387e-10,0.0874063290459601,0.0225798760108385,0.0391633143033834,0.0201338959017692,0.00417666349899987,0.100113834547808,0.0362421809383182,0.423611597057084,0.186179328510518,0.080392979901262
0.000444692520385868,0.0899752206945172,0.0406896388307533,0.0514541690257343,0.0297743694027201,0.00413333191928985,0.0703910755777051,0.0125345019655979,0.408330957932536,0.21476649909656,0.0775055430342006
0.00547193685328902,0.102357751601947,0.0143469426510089,0.104206572354709,0.0304704074298443,0.040921758056874,1.89612640714684e-05,8.99646736492815e-07,0.402333587010372,0.220878129068134,0.0789930540630137
0.00883529400132272,0.0914934205896771,0.0739779799139036,0.0677100783368323,0.0403017789138102,0.0092090207373558,0.0458972579349564,0.00739032590096561,0.361604777109003,0.222810915130923,0.0707691514312501
0.0241442391365336,0.113102709847377,0.0535784377065175,0.0745198075223722,0.0553817494089451,0.000148379672904192,6.71013088958659e-09,3.63930606140408e-09,0.354007127653703,0.251118282264876,0.0739992564373346
0.000402674539600218,0.0906357716643966,0.0424741808440016,0.0489522085903724,0.032436287097648,0.0692076152273931,0.104898704873472,0.0401551956214068,0.299611436461547,0.204876053439879,0.0663498716402833
6.09387071582215e-09,0.0738485227219613,0.04840781750762,5.08966663500349e-05,0.023339132699879,0.0204403339040193,0.255887440832848,0.119569151652701,0.239341177768821,0.162522992586733,0.0565925275651968
0.0152425769479921,0.110284392501999,0.0319040481624213,0.191080455816345,0.042526800472769,0.0482674555718788,6.34196087813875e-21,4.75911874512157e-27,0.277683079393268,0.2257446001959,0.0572665909374258
0.00787813520895536,0.122277614307929,0.0698212773343149,0.141644040955265,0.0447022923945706,0.0157602812558303,1.84993072649045e-13,6.15189762902072e-16,0.29752950602693,0.23236156508444,0.0680252874315801
0.0014392449921947,0.127723965041281,0.258359486720907,0.0412581940248901,0.0810033412342404,3.75594039332925e-11,8.8037129080964e-11,1.38112438390814e-09,0.232218734162811,0.200750386314777,0.057246646002178
4.14834906739571e-05,0.122749043038135,0.34263354927689,0.0316309967308734,0.0921068625392203,3.61410533516062e-14,3.3903585480566e-12,4.5562821739585e-11,0.187516304138402,0.178203157442986,0.0451186032938306
0.0020222315902931,0.116826704019661,0.146957278574135,0.0516175939628487,0.0511643880973764,0.00270160248992691,0.0322246910893623,0.00415901922404947,0.275801784782371,0.24687409278719,0.0696506133827853
1.19993829721679e-06,0.0896490024058497,0.164549420109829,0.0234169943871482,0.0447033472640342,0.00996337561959196,0.146620981984542,0.0410030801018877,0.218558306140203,0.206785958567173,0.0547483334814448
8.66936990841206e-05,0.0857869916696099,0.100955682860946,0.0387753001090331,0.036988900646293,0.0241620884673158,0.171346084771328,0.0471119230644029,0.222729165943417,0.214907364104911,0.0571498046636585
0.00316865177222209,0.0890742451958107,0.192079455842096,0.0277242393749275,0.0528208744649744,0.019085486505538,0.110878410151307,0.0332857786777273,0.20929558370673,0.209555659625502,0.0530316146831652
0.00728115436861222,0.0888079711190111,0.0563432043875043,0.0289011221659092,0.0236039263881409,0.0515228518132917,0.183317747087604,0.0560717031238115,0.231247817474532,0.20889287753914,0.0640096245324429
1.87083695563421e-11,0.0765057690499112,0.0561606965135581,0.000118260679790431,0.0201821219564313,0.0214312009983105,0.274236296617552,0.0907550117998053,0.203924853254864,0.198629435899593,0.0580563532114751
4.45632976110788e-10,0.0777657672369669,0.0652649947128781,0.0101985360481491,0.0194048020343126,0.0252677645488801,0.252976303093289,0.070328312622487,0.212365682386449,0.207870968381926,0.0585568684890296
2.30633210248196e-10,0.0767291928047731,0.0465894444558543,0.0141637690325374,0.0190864403282929,0.0329994739690386,0.253518118489168,0.0740284989891635,0.209474517085546,0.213733105461467,0.0596774391535255
3.02887633567096e-05,0.149606473070598,7.71458789960678e-16,0.130482708498902,0.000626504116301696,7.69054943270006e-05,2.57140658888582e-38,1.11792095394115e-37,0.416382287638654,0.225418374831818,0.077376457586042
0.0123815788336223,0.104636290893129,0.0547891656165748,0.0806267957163667,0.0345809220032976,0.0208571953400976,0.00162315484899358,3.1601114876882e-05,0.371810905384748,0.257987173798289,0.0606752164500043
0.00559792664958335,0.0929373425262505,0.110650884018658,0.0766120138241018,0.0347692480275136,0.000121578181590939,0.000240682113017,8.59647642308473e-09,0.364865876877803,0.261294280718624,0.0529101584663812
0.0189292174359913,0.0999421412154066,0.0294151051227044,0.150179367433945,0.0443290654136902,0.0241935040137344,1.44025819608288e-16,9.36272845803835e-23,0.33410329400024,0.249205982521038,0.0497023228432499
0.00322453549920094,0.129696579964894,2.52557125944963e-07,0.113783493302009,0.01381086307452,0.000621041665011671,1.58032256415848e-16,8.26178500368969e-17,0.432867368628314,0.218857314628388,0.087138550680536
0.000131805352183236,0.121137743585251,0.000771940505469941,0.137361878026808,0.0168984163984566,0.000439642374987067,5.8977665072309e-09,3.57213758692371e-09,0.432103307588779,0.204725832165869,0.0864294245322915
0.00750148642706173,0.10753828025794,0.0032578875713508,0.0914892953709597,0.022893237402402,0.0400295722859194,0.000718966053978587,0.000526444911910838,0.435923105730138,0.205175028231609,0.0849466957567308
0.0285682824245961,0.0998162979246695,2.86382989289627e-09,0.192790965536924,0.00766478979717091,0.0651134969874568,4.24721231409358e-21,4.49328176574267e-23,0.363930575602297,0.172354477341486,0.0697611115215699
0.00317738437330823,0.0975979637250574,0.0451095776953842,0.0901601348222877,0.0302621035941216,0.0524238040249052,0.00277512540083414,0.000144239217907863,0.386713314969867,0.217834473096608,0.0738018790797188
0.00406048096857196,0.091819589796683,0.0871842345958108,0.0655511092564585,0.0400784232928153,0.00520296264864077,0.0241948449303312,0.000238574287282003,0.373656645236999,0.238420680269409,0.0695924547169983
0.0163652711565151,0.104955127708967,0.0165535000675324,0.202547034226861,0.0288907988842065,0.0204427362985331,1.84533679957998e-11,1.59510481215008e-14,0.33292549228733,0.208211343354936,0.0691086959966494
0.00118438800408218,0.0704412521181488,0.0483382827547213,8.50101490469297e-07,0.0196212023988492,0.0309478166613656,0.25696078504922,0.124707806029627,0.245655451354297,0.145927884365631,0.056214281162567
2.31526544671432e-09,0.0796947095713665,0.0475132310721747,0.000542078056878046,0.0252392340275947,0.0321873739725601,0.221477258888384,0.10882653120637,0.258350638170603,0.165876645157387,0.0602922975614161
0.00972139333318643,0.0938646951314236,0.0752674996648215,0.037428639119795,0.0366653823664227,0.0387098923222425,0.112034388127785,0.0466001757693628,0.283939168442245,0.200878394550351,0.0648903711723651
0.000104543957064223,0.107614038505855,0.207595931386872,0.05662533977679,0.0549493532936377,0.00303975682973691,0.00805035995323279,0.00122968662206139,0.286319093050481,0.211398887214806,0.0630730094094632
0.00290899045195379,0.0938164250829401,0.193085734846831,0.0278424650697957,0.0589114288183153,0.00882596669464644,0.0843046494836058,0.0307821366019717,0.239016575017018,0.205524133102158,0.0549814948307642
0.00686286598835272,0.11991215302307,0.257221314367137,0.0787883045059676,0.0781863954795606,5.62668034645254e-07,2.19761181168579e-12,1.51420471999888e-11,0.215642514156355,0.191964950501693,0.0514209392924889
0.00422503356474884,0.109530569808738,0.294399959720761,0.0506282222283088,0.0694419803361905,0.000386294134863508,0.00054055565303387,0.000317444975319956,0.223994839234308,0.19247461502613,0.0540604853175969
0.0105015005404922,0.0947886933176617,0.180649750233096,0.0492998671416172,0.0482468707782033,0.0259008487486808,0.0771535327204136,0.0145104813081386,0.232152369540902,0.210773934585706,0.0560221510850881
7.64523753694398e-10,0.0854457892678899,0.124337490464036,0.019087856689036,0.0328394270203924,0.0264079667819151,0.187954748172119,0.0617236978936283,0.216051986307132,0.190248824271681,0.055902212367646
4.06962166005024e-05,0.0846347590458346,0.0999836152225554,0.017014728849343,0.0292721407094436,0.0235593051702473,0.207946489854636,0.0678011271661639,0.216490263714326,0.195202722654453,0.0580541513963971
1.28220058769972e-13,0.0807940706061216,0.0785964466320926,6.84771341862995e-05,0.0244601723292659,0.0176426156192359,0.250897082842252,0.0876076390891667,0.21007304407771,0.191670345326789,0.0581901063430516
4.40583845791689e-07,0.0810417787288349,0.0565844024690992,0.0286182191508732,0.0199109380091569,0.0372599715986739,0.232014442663943,0.0743278670497688,0.21568985893476,0.194179804008028,0.0603722768030166
8.55722250967558e-13,0.0747626661926838,0.0614394537349808,0.0352652394491914,0.0198949818433964,0.0183237918132787,0.256822403862506,0.0803620937847442,0.201671728510339,0.195132015215867,0.0563256255921574
1.11931042882593e-06,0.0802729098213179,0.0509253454251944,0.00281004851656718,0.0179529742721259,0.0333029684799691,0.258157881949486,0.0879291647189984,0.211671930570942,0.195388782511433,0.0615868744235371
0.022796115985054,0.146518677853188,0.0199405204948568,0.0705834037540328,0.0246756187470313,0.000233442402215509,0.00033911259460698,6.28373380638186e-05,0.333805536236228,0.278818774444948,0.102225960149775
0.0185069786524534,0.140927075534569,0.000818442470627038,0.119200114783235,0.0128415250640422,0.0549930628088032,9.83682070167364e-06,5.09709579399323e-06,0.30957701977113,0.245282432054026,0.0978384149446193
0.0199389106936533,0.118733684569387,1.59930897942678e-08,0.270078255783919,0.00040895207828523,0.0314888331183463,4.08283314169813e-31,8.93629349083547e-42,0.333337743308837,0.178192627665083,0.0478209767894005
0.00978528724545857,0.0948827503730665,0.0865088877827766,0.0903511944203135,0.0291922611256465,0.0205154962352665,0.00299328100430698,1.24730386407815e-05,0.363038285575604,0.248130229559863,0.0545898536390573
0.00432840849536711,0.0966482713699526,0.0753045952260628,0.089523360273064,0.0304035400145128,0.0168986903064248,0.018261483063657,0.000198465083678294,0.365626755658149,0.243761793962027,0.0590446365471048
1.22345108241186e-05,0.0884462121162494,8.61946534948845e-15,0.427770076724178,0.000707897124875102,0.00272293615038513,1.10569892038005e-25,1.75655330704345e-25,0.293736976908806,0.129954844324939,0.0566488221397339
0.00439866949052828,0.10233672264834,4.54710564924471e-20,0.322053225092677,0.000475776545322222,0.0454789970600565,9.57593792736989e-33,7.0071218060001e-32,0.312284899681526,0.151481875554674,0.0614898339268754
0.0246112997681614,0.122985966830504,0.000288052414380224,0.128554396928818,0.0199981507762742,0.000632001253226325,2.69935155219092e-10,4.19913284816072e-10,0.411072009026467,0.21089618439355,0.0809619379187699
2.08692844955429e-08,0.13003680405394,2.99934540325409e-08,0.092236339795712,0.00911870589163855,0.000269996187755338,1.58570526415861e-11,1.69380921006052e-11,0.459447775634665,0.216427198181887,0.0924631293588678
0.000725812479802888,0.11092781733753,0.0120640256127662,0.0862381475582529,0.0210100544977295,0.0220144115492363,0.000928462417187805,0.000161256367289432,0.45268015675667,0.206851839902047,0.0863980155214876
0.00375999509035387,0.0961948934433343,0.0259168845040542,0.0648594400540991,0.0242377917655977,0.0138923415485489,0.0384905653231768,0.0102551799086299,0.441418129777593,0.197810341051875,0.0831644375327367
9.73435359902929e-05,0.0881905632557136,0.049535631887277,0.0534076520745563,0.027247090742519,0.0196565856937391,0.0893609354946027,0.0192509523946017,0.378803360522703,0.202275414970603,0.072174469427694
0.0104967811781925,0.0955156361790259,0.0408591556926472,0.0510735388279511,0.0333946619941219,0.00471840691408064,0.0550628250685726,0.0126251385607633,0.400483444271849,0.217556261152389,0.0782141501604066
0.00275025169370413,0.0985372368809124,0.105886798408496,0.0759999525669675,0.0440392517416307,0.0104074010659821,0.00248063469775583,4.7773274693686e-05,0.36471173176675,0.224604591201989,0.0705343767011188
0.000304466656284817,0.0949666168174068,0.0831433165078266,0.0399279098976146,0.0360663709590381,0.0311601619948433,0.0939471997193943,0.0361842214440565,0.316592113454312,0.199922771549488,0.0677848509997348
0.0143460578467402,0.0928679831679428,0.085755929052556,0.0462674562085472,0.0416549534859601,0.00593987961645042,0.107165061322311,0.0501669321194416,0.291986410094237,0.198952789552689,0.0648965475331254
0.00316657855768154,0.0791670170559797,0.05071595028787,0.00700133993050092,0.029243056332582,0.0236374451652913,0.213076517838825,0.0998129354529764,0.258623662799735,0.175474870823098,0.060080625755461
0.000427590258726826,0.0907988405442316,0.0570107647519815,0.0731749536936922,0.0305616361851577,0.0682871511311519,0.115048575032259,0.0468628825335089,0.267655113540827,0.18701144275505,0.0631610495734134
0.0035146212328304,0.104704953516697,0.0996625215164478,0.106379631981374,0.0372630723921569,0.0637879376107293,0.010996895658421,0.00160401589884624,0.293566614802699,0.210907190728284,0.0676125446615148
0.000143133151587016,0.106971013142843,0.301748524038553,0.0382054127172203,0.0704141590810153,6.15835836944262e-05,0.00276344726404643,0.00144447958787305,0.235227559856378,0.188277136312027,0.0547435512647625
0.00468188552793998,0.117134279316863,0.260376821531899,0.0840022007941842,0.076601416510697,7.03006945063614e-08,6.14131680799034e-12,2.09698514639282e-11,0.215209470854881,0.190881264803695,0.0511125903320341
0.00238106738704146,0.105019145080479,0.207420191986179,0.0715173709969009,0.0517132238764803,0.0223301301383591,0.0124748455515239,0.000743394149489022,0.252086175292686,0.21462652294228,0.0596879325985813
0.000232436958416196,0.0974377977462023,0.150501434782066,0.0706255859914277,0.0394415362585916,0.0392861897776058,0.0668519581684242,0.00570352689379555,0.249169834041753,0.220675646593206,0.0600740527885114
9.56384106912846e-11,0.087697778577992,0.09242194787395,0.0233438097333708,0.0312990517967292,0.0068365702785324,0.202942576678275,0.0644092642578366,0.225631439806608,0.204936583985786,0.0604809769152821
1.50819805716443e-09,0.0795244117352131,0.0759692628076651,0.00759734463915304,0.0263558088016081,0.0162438602185566,0.244808877797031,0.0799098720950302,0.21334589439011,0.198376356556763,0.0578683094506711
1.83969185075219e-06,0.0889016165214873,0.0633380629773573,0.165176770545128,0.0194242524060452,0.0581991681184001,0.106299226934791,0.0183567630603169,0.221613400396594,0.19764612347753,0.0610427758704993
1.69677208999241e-07,0.0842362918559429,0.0562766528026079,0.0623938898410244,0.0196843696482606,0.038197739119546,0.20308930144869,0.0542326512870658,0.21749643264405,0.202826143813096,0.0615663578625071
4.2657565062314e-06,0.0796802998302317,0.0503208414237623,0.0136737416722825,0.0187133697768818,0.0307712905084948,0.246890563318116,0.0729682773830905,0.219485259331418,0.205693225933111,0.0617988650661044
0.0380940415646878,0.0980843995923598,7.73744775095354e-06,0.117422237150387,0.0463409345808493,0.146075584166191,4.97071631440339e-07,1.57606702657802e-06,0.224054654923848,0.265607321551764,0.0643110158835044
0.00556234544631598,0.155740093213314,0.000807402214640558,0.084784702224336,0.0293154611617993,1.06172749716611e-06,2.84362698890551e-13,9.06638629422108e-16,0.31476525516106,0.308223086068142,0.100800592782611
0.0526530758773663,0.102150792150177,3.46003898396617e-21,0.210179615891741,0.0174594893938339,0.0761878677942073,3.69462942006427e-29,5.05087327590634e-25,0.2518281983669,0.25837571618717,0.0311652443386045
0.00469527594836977,0.0870146087312905,0.0981005091298743,0.074325084289628,0.0289611148125806,0.0194833653564088,0.0336267905817721,0.000561794539998715,0.350313550839992,0.254568960103518,0.048348945666568
0.00571460105438864,0.0874274247679893,0.104831773241082,0.0632259407330908,0.0359520989699666,0.000596193752500891,0.0294757657363361,0.000216262770727793,0.359834345114785,0.26196617346013,0.0507594203990033
0.0184972974532842,0.118058941958307,0.0165001536845207,0.171222604176741,0.0172855725402939,0.0225634367432508,2.07777900827283e-17,1.4191022677535e-23,0.365861843526236,0.213366326056659,0.0566438238607069
1.20647365025954e-10,0.0928188707003366,5.43672897707152e-09,0.424753086749488,0.00120328070605661,4.51829997256755e-07,2.52578707354066e-26,4.066083506952e-33,0.289688781534665,0.137958730245233,0.0535767926768475
1.38517826690921e-05,0.133648486891471,2.85793062063574e-12,0.126101066770386,0.00488551299596739,0.00172955502558365,6.02447956150385e-21,1.15602090035493e-21,0.434622164973895,0.213116220421566,0.0858831411356038
0.0189573795263394,0.129734576898471,1.87288652089271e-05,0.0891562363644451,0.01786834520649,2.20345351594661e-07,1.26310165303592e-16,2.39149580572344e-17,0.440898811386506,0.217354082351446,0.0860116190557415
0.00453952725740844,0.124134052234684,0.000337724866743152,0.0922341067246262,0.017263859803367,0.0201498298040127,2.36750408283642e-05,2.59654163340655e-05,0.441610955898163,0.211464724446893,0.0882155785069402
0.00356303389624304,0.108723841988442,0.0393477759053661,0.0750858296295756,0.0235641149985744,0.00771085103107693,0.00597500941855034,0.000426267192949339,0.444692177542645,0.20690493907035,0.0840061593262276
3.05886117624573e-07,0.0886577358179246,0.0405143803059342,0.0464189416315637,0.0180466382996416,0.0144274109708692,0.085490768329547,0.022017988168456,0.429238511538744,0.175780745345623,0.0794065737055783
0.00157023776042273,0.0959636907447824,0.0517133416684917,0.101220909777066,0.0310653940805895,0.0257398905164571,0.0266484525235505,0.00163267489058618,0.376263582424352,0.215399370236693,0.0727824553770094
0.0001887295001818,0.0921117535030178,0.0335445511039086,0.0568072606373118,0.0227689431659229,0.0648240673514836,0.0807143383287779,0.0307530395613698,0.363061845514254,0.181569375619937,0.0736560957138347
0.00657622381988696,0.110139504913096,0.0757156314961472,0.0778169965550412,0.0459014606759158,9.28451699440567e-06,6.35906672470486e-10,4.81262970012441e-13,0.377088062010225,0.233670990600742,0.0730818447755641
0.00323509288414443,0.0866866899992282,0.0634558480244634,0.0378823633719198,0.0320616294089873,0.0488666898357321,0.134855635072282,0.0549463582795257,0.289358555650739,0.185599799526098,0.0630513379468794
1.53428483115053e-07,0.0747309561093121,0.0564656528039116,3.52735904235465e-05,0.0251242117837338,0.0309456702275499,0.235845056795246,0.115124582373901,0.24936093778643,0.155053392473581,0.0573141126274276
0.000264386900900016,0.0900636500888996,0.0488267442485848,0.0795887532427816,0.0277437890001484,0.0737868642041993,0.115694762560587,0.0464426489523338,0.272826568293995,0.180891975592562,0.0638698569150085
0.00212011867461211,0.105559891505877,0.124227217226096,0.061262810814529,0.0429554099343195,0.0447209841646552,0.041921699996273,0.0159721180978603,0.291984168520336,0.201104575252093,0.0681710058133488
0.00608243633533943,0.109035551287964,0.191533594790858,0.0811189271145173,0.0576554361581205,0.0199117820957045,0.000460880021759232,0.000107744280312316,0.264703930909609,0.208193275496171,0.0611964415096448
3.70963872159625e-05,0.118543774803656,0.296827080876086,0.0368064520692592,0.0771918926473908,1.32642713021981e-09,8.48754798100426e-08,1.39451158451862e-07,0.228668149324503,0.187582132007182,0.0543431962316413
0.00135678976558605,0.111159576865458,0.201405908840072,0.165369880718862,0.0586729502647953,0.0083760930971488,5.19246753714534e-09,3.70797414823892e-09,0.217623464304161,0.181456788018695,0.0545785392247792
3.1366527679842e-09,0.0956997189290779,0.243322527908178,0.0204446044004655,0.0555886390389287,0.00230973183448522,0.0916742101511741,0.0302364271833776,0.218475210924019,0.187983056748029,0.0542658697456122
2.34438972656609e-09,0.0836513426276565,0.14013139251355,0.0187710896800544,0.0327314216389214,0.0196083666831871,0.194534096642308,0.0694374268873675,0.210820159296141,0.175266918587909,0.055047783098515
0.0189737826442005,0.100939824621208,0.0815741472028043,0.0600481502099448,0.0345581932878022,0.0684664376346608,0.0828716835338518,0.0173528599087796,0.244265008785452,0.224442525395374,0.0665073867759228
3.01649451261215e-14,0.0767414491323693,0.0848020525432873,0.000198410987168108,0.0248597579024854,0.0166777082819044,0.25786921006604,0.0821242624037114,0.208414000611316,0.192172426161672,0.056140721910016
4.51218805866911e-07,0.0837418728805005,0.0695894461866922,0.0498567961216657,0.0201511777333407,0.0547154985153275,0.195999111851022,0.0543182820644184,0.217555965629553,0.19371808102602,0.0603533167726543
4.7433111992447e-07,0.0858727270282441,0.0540341705333408,0.0385480553620052,0.0166082455982052,0.0636160307601005,0.206838734974286,0.0595575894511089,0.217251299176119,0.194556219026455,0.0631164537590152
2.53144209647523e-16,0.0794987013000403,0.0604651752295779,2.14851470799589e-05,0.0166956579271669,0.0154196492011279,0.275726478040758,0.0898034030525783,0.210274020509145,0.191193325794935,0.0609021037975911
0.0608532718321484,0.0947982560132705,7.94806387097368e-19,0.223548236841491,0.0339365904440458,0.112587771502405,3.79443365012691e-28,1.02379308571628e-24,0.160556351658002,0.261932002425323,0.0517875192833146
0.00327176516574858,0.166767460672916,0.010833182648755,0.064905522691584,0.0392826044148412,1.77308208467454e-07,1.67292335137289e-17,1.17907570508447e-16,0.325557844366614,0.28494941719324,0.104432025538093
0.0140372525148208,0.102710705656698,0.0850934300187523,0.0434260861425909,0.0442736596232274,1.27872087716228e-08,5.90078165548428e-06,2.180904357983e-09,0.374143545212905,0.28685183305985,0.0494575720213865
0.00676654008279441,0.0909064378445193,0.100926080453336,0.0688295112319611,0.0344408124540628,0.00346454438286097,0.0130065025562393,3.17136878371972e-05,0.364954655930133,0.266875045769365,0.049798155606891
0.0112286981434797,0.10326568015546,0.0696015030835394,0.0780971007569642,0.038965379577362,0.000325991696170284,8.13869821454718e-06,1.68413063374508e-09,0.376914370280168,0.266760031946985,0.0548331039775262
4.10103849423735e-10,0.141631229429198,3.35799745275397e-06,0.0988947609826068,0.0142310184549726,4.36971347437547e-10,4.07698402942777e-26,2.05359329468891e-27,0.441290763463429,0.220144957150042,0.083803911675223
0.00938775304043409,0.131056709119953,9.37849304180203e-05,0.118625543030375,0.0171990530287791,0.00939790512420965,5.31960460571694e-12,4.28063719291669e-12,0.422840510041505,0.209179323146373,0.0822194185283518
0.00462899110792493,0.135949329687814,4.96484643832326e-07,0.107521773349732,0.0145361525293274,9.75823008312405e-05,3.12898726726631e-20,6.01318143576149e-20,0.436922591764562,0.212847042508247,0.0874960402669172
0.0281292336782284,0.112510934826144,0.00943002927580928,0.0931156584522168,0.0198483122193205,0.0309357558100443,7.99913278584147e-05,1.71696607049596e-05,0.428358252703932,0.195481281052896,0.082093380992846
0.00241902119574219,0.0937581533388344,0.0522019177758671,0.052348803737777,0.0279437341883139,0.00375989679298606,0.0490816898085965,0.00901056813523915,0.432983850187621,0.197765488426521,0.078726876412502
8.5373992317776e-09,0.0868292507246976,0.0451814633075771,0.0311922111933116,0.0211714957322751,0.00767823564770826,0.125882632259976,0.0422121399326811,0.389959000156218,0.175598033423872,0.0742955290842836
0.00558819401806697,0.112278058504002,0.0105659205088266,0.0682638740977885,0.0335683968905161,0.00332953056651804,0.000155643847902845,1.73803443796504e-05,0.449642026059033,0.228106630975025,0.0884843441879412
